split,fold,label,file_name,audio_path
train,1,gunshot,197318-6-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/197318-6-4-0.wav
train,1,gunshot,197318-6-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/197318-6-5-0.wav
train,1,gunshot,197318-6-6-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/197318-6-6-0.wav
train,1,gunshot,197318-6-7-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/197318-6-7-0.wav
train,1,gunshot,197318-6-8-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/197318-6-8-0.wav
train,1,gunshot,197318-6-9-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/197318-6-9-0.wav
train,2,gunshot,197320-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-0-0.wav
train,2,gunshot,197320-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-1-0.wav
train,2,gunshot,197320-6-10-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-10-0.wav
train,2,gunshot,197320-6-11-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-11-0.wav
train,2,gunshot,197320-6-12-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-12-0.wav
train,2,gunshot,197320-6-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-2-0.wav
train,2,gunshot,197320-6-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-3-0.wav
train,2,gunshot,197320-6-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-4-0.wav
train,2,gunshot,197320-6-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-5-0.wav
train,2,gunshot,197320-6-6-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-6-0.wav
train,2,gunshot,197320-6-7-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-7-0.wav
train,2,gunshot,197320-6-8-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-8-0.wav
train,2,gunshot,197320-6-9-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/197320-6-9-0.wav
train,4,gunshot,23161-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/23161-6-0-0.wav
train,4,gunshot,23161-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/23161-6-1-0.wav
train,7,gunshot,24631-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/24631-6-0-0.wav
train,4,gunshot,24632-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/24632-6-0-0.wav
train,4,gunshot,24632-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/24632-6-1-0.wav
train,4,gunshot,24652-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/24652-6-0-0.wav
train,8,gunshot,25039-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/25039-6-0-0.wav
train,8,gunshot,25039-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/25039-6-1-0.wav
train,3,gunshot,34708-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/34708-6-0-0.wav
train,3,gunshot,34708-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/34708-6-1-0.wav
train,3,gunshot,34708-6-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/34708-6-2-0.wav
train,3,gunshot,34708-6-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/34708-6-3-0.wav
train,3,gunshot,34708-6-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/34708-6-4-0.wav
train,3,gunshot,34708-6-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/34708-6-5-0.wav
train,4,gunshot,35799-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/35799-6-0-0.wav
train,2,gunshot,35800-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/35800-6-0-0.wav
train,6,gunshot,36403-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/36403-6-0-0.wav
train,2,gunshot,37236-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/37236-6-0-0.wav
train,1,gunshot,46654-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46654-6-0-0.wav
train,2,gunshot,46655-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/46655-6-0-0.wav
train,1,gunshot,46656-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46656-6-0-0.wav
train,1,gunshot,46656-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46656-6-1-0.wav
train,1,gunshot,46656-6-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46656-6-2-0.wav
train,1,gunshot,46656-6-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46656-6-3-0.wav
train,1,gunshot,46656-6-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46656-6-4-0.wav
train,1,gunshot,46656-6-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46656-6-5-0.wav
train,4,gunshot,50618-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/50618-6-0-0.wav
train,8,gunshot,52284-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/52284-6-0-0.wav
train,3,gunshot,52357-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/52357-6-0-0.wav
train,6,gunshot,64346-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/64346-6-0-0.wav
train,7,gunshot,7060-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/7060-6-0-0.wav
train,7,gunshot,7060-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/7060-6-1-0.wav
train,7,gunshot,7060-6-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/7060-6-2-0.wav
train,1,gunshot,7061-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/7061-6-0-0.wav
train,4,gunshot,7064-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/7064-6-0-0.wav
train,4,gunshot,7064-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/7064-6-1-0.wav
train,4,gunshot,7064-6-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/7064-6-2-0.wav
train,4,gunshot,7064-6-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/7064-6-3-0.wav
train,4,gunshot,7064-6-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/7064-6-4-0.wav
train,4,gunshot,7064-6-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/7064-6-5-0.wav
train,8,gunshot,7065-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/7065-6-0-0.wav
train,5,gunshot,7066-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/7066-6-0-0.wav
train,5,gunshot,7066-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/7066-6-1-0.wav
train,7,gunshot,7067-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/7067-6-0-0.wav
train,8,gunshot,7068-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/7068-6-0-0.wav
train,2,gunshot,76089-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76089-6-0-0.wav
train,2,gunshot,76090-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76090-6-0-0.wav
train,2,gunshot,76090-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76090-6-1-0.wav
train,2,gunshot,76091-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76091-6-0-0.wav
train,2,gunshot,76091-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76091-6-1-0.wav
train,2,gunshot,76091-6-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76091-6-2-0.wav
train,2,gunshot,76091-6-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76091-6-3-0.wav
train,2,gunshot,76091-6-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76091-6-4-0.wav
train,2,gunshot,76091-6-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76091-6-5-0.wav
train,1,gunshot,76093-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/76093-6-0-0.wav
train,1,gunshot,76093-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/76093-6-1-0.wav
train,3,gunshot,76094-6-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/76094-6-1-0.wav
train,1,gunshot,77246-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/77246-6-0-0.wav
train,5,gunshot,77247-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/77247-6-0-0.wav
train,3,gunshot,78776-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/78776-6-0-0.wav
train,5,gunshot,84254-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/84254-6-0-0.wav
train,1,gunshot,86278-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/86278-6-0-0.wav
train,5,gunshot,93139-6-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/93139-6-0-0.wav
train,4,not_gunshot,22883-7-33-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/22883-7-33-0.wav
train,3,not_gunshot,22601-8-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/22601-8-0-1.wav
train,7,not_gunshot,115242-9-0-83.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/115242-9-0-83.wav
train,5,not_gunshot,104998-7-3-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104998-7-3-1.wav
train,5,not_gunshot,83196-9-0-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/83196-9-0-13.wav
train,5,not_gunshot,203654-9-0-15.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/203654-9-0-15.wav
train,4,not_gunshot,137971-2-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/137971-2-0-0.wav
train,1,not_gunshot,69304-9-0-14.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/69304-9-0-14.wav
train,3,not_gunshot,62837-7-1-35.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-1-35.wav
train,8,not_gunshot,39967-9-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/39967-9-0-0.wav
train,7,not_gunshot,177537-7-0-24.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/177537-7-0-24.wav
train,8,not_gunshot,81787-2-0-49.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/81787-2-0-49.wav
train,8,not_gunshot,33340-7-15-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/33340-7-15-0.wav
train,6,not_gunshot,157322-3-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/157322-3-0-6.wav
train,8,not_gunshot,125678-7-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/125678-7-2-0.wav
train,6,not_gunshot,34643-4-2-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/34643-4-2-1.wav
train,1,not_gunshot,77766-9-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/77766-9-0-5.wav
train,3,not_gunshot,107228-5-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/107228-5-0-2.wav
train,1,not_gunshot,180937-7-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/180937-7-0-5.wav
train,2,not_gunshot,72567-1-4-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/72567-1-4-5.wav
train,5,not_gunshot,104421-2-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104421-2-0-3.wav
train,2,not_gunshot,76086-4-0-24.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76086-4-0-24.wav
train,7,not_gunshot,115411-3-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/115411-3-3-0.wav
train,5,not_gunshot,23219-5-0-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/23219-5-0-8.wav
train,1,not_gunshot,138031-2-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/138031-2-0-2.wav
train,5,not_gunshot,155243-9-0-55.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/155243-9-0-55.wav
train,2,not_gunshot,172593-2-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/172593-2-0-10.wav
train,8,not_gunshot,33340-7-7-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/33340-7-7-0.wav
train,3,not_gunshot,63095-4-0-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/63095-4-0-8.wav
train,5,not_gunshot,26184-5-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/26184-5-3-0.wav
train,1,not_gunshot,57320-0-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/57320-0-0-10.wav
train,7,not_gunshot,175296-2-0-86.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/175296-2-0-86.wav
train,4,not_gunshot,159753-8-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/159753-8-0-3.wav
train,7,not_gunshot,123685-5-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/123685-5-0-3.wav
train,8,not_gunshot,96657-8-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/96657-8-0-0.wav
train,5,not_gunshot,17578-5-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/17578-5-0-0.wav
train,7,not_gunshot,173891-9-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/173891-9-0-1.wav
train,5,not_gunshot,106487-5-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/106487-5-0-1.wav
train,4,not_gunshot,115415-9-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/115415-9-0-6.wav
train,5,not_gunshot,100263-2-0-161.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/100263-2-0-161.wav
train,8,not_gunshot,125678-7-1-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/125678-7-1-4.wav
train,8,not_gunshot,196561-3-0-29.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/196561-3-0-29.wav
train,4,not_gunshot,131428-9-1-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/131428-9-1-8.wav
train,3,not_gunshot,169044-2-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/169044-2-0-5.wav
train,4,not_gunshot,171305-7-9-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/171305-7-9-0.wav
train,7,not_gunshot,81799-3-1-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/81799-3-1-2.wav
train,4,not_gunshot,144007-5-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/144007-5-0-6.wav
train,1,not_gunshot,103258-5-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/103258-5-0-2.wav
train,3,not_gunshot,62837-7-0-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-0-8.wav
train,2,not_gunshot,196384-9-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/196384-9-0-2.wav
train,7,not_gunshot,84143-2-0-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/84143-2-0-13.wav
train,6,not_gunshot,133494-2-0-45.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/133494-2-0-45.wav
train,6,not_gunshot,31973-9-0-51.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/31973-9-0-51.wav
train,1,not_gunshot,180937-7-4-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/180937-7-4-10.wav
train,5,not_gunshot,197243-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/197243-3-0-0.wav
train,2,not_gunshot,203929-7-1-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/203929-7-1-1.wav
train,7,not_gunshot,118587-3-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/118587-3-0-6.wav
train,7,not_gunshot,177729-0-0-128.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/177729-0-0-128.wav
train,5,not_gunshot,171388-9-0-202.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/171388-9-0-202.wav
train,4,not_gunshot,17480-2-0-11.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/17480-2-0-11.wav
train,5,not_gunshot,104998-7-11-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104998-7-11-0.wav
train,1,not_gunshot,172314-9-0-80.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/172314-9-0-80.wav
train,8,not_gunshot,34866-9-0-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/34866-9-0-9.wav
train,5,not_gunshot,100852-0-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/100852-0-0-7.wav
train,6,not_gunshot,75490-8-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/75490-8-1-0.wav
train,6,not_gunshot,175848-1-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/175848-1-0-0.wav
train,6,not_gunshot,193697-2-0-110.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/193697-2-0-110.wav
train,2,not_gunshot,169098-7-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/169098-7-4-0.wav
train,6,not_gunshot,71079-4-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/71079-4-1-0.wav
train,4,not_gunshot,7389-1-4-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/7389-1-4-12.wav
train,1,not_gunshot,177621-0-0-46.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/177621-0-0-46.wav
train,4,not_gunshot,159752-8-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/159752-8-0-7.wav
train,2,not_gunshot,59594-4-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/59594-4-0-0.wav
train,5,not_gunshot,100263-2-0-117.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/100263-2-0-117.wav
train,8,not_gunshot,115240-9-0-34.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/115240-9-0-34.wav
train,3,not_gunshot,62837-7-1-24.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-1-24.wav
train,7,not_gunshot,209992-5-2-42.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/209992-5-2-42.wav
train,1,not_gunshot,24074-1-0-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/24074-1-0-9.wav
train,6,not_gunshot,155488-3-3-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/155488-3-3-1.wav
train,3,not_gunshot,151149-2-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/151149-2-0-4.wav
train,4,not_gunshot,22883-7-28-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/22883-7-28-0.wav
train,1,not_gunshot,147764-4-8-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/147764-4-8-0.wav
train,3,not_gunshot,151149-2-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/151149-2-0-3.wav
train,2,not_gunshot,94710-5-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/94710-5-1-0.wav
train,1,not_gunshot,151977-0-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/151977-0-0-5.wav
train,6,not_gunshot,204240-0-0-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/204240-0-0-13.wav
train,1,not_gunshot,176787-5-0-30.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/176787-5-0-30.wav
train,8,not_gunshot,71700-3-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/71700-3-4-0.wav
train,1,not_gunshot,164053-8-2-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/164053-8-2-2.wav
train,8,not_gunshot,113202-5-0-15.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/113202-5-0-15.wav
train,3,not_gunshot,146714-0-0-21.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/146714-0-0-21.wav
train,3,not_gunshot,186339-9-0-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/186339-9-0-12.wav
train,2,not_gunshot,204773-3-8-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/204773-3-8-0.wav
train,2,not_gunshot,60605-9-0-52.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/60605-9-0-52.wav
train,6,not_gunshot,204240-0-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/204240-0-0-1.wav
train,4,not_gunshot,115415-9-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/115415-9-0-4.wav
train,2,not_gunshot,160366-3-0-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/160366-3-0-13.wav
train,6,not_gunshot,58005-4-0-40.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/58005-4-0-40.wav
train,1,not_gunshot,182800-2-2-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/182800-2-2-3.wav
train,5,not_gunshot,111671-8-0-21.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/111671-8-0-21.wav
train,3,not_gunshot,62837-7-1-53.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-1-53.wav
train,1,not_gunshot,98223-7-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/98223-7-1-0.wav
train,2,not_gunshot,77751-4-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/77751-4-5-0.wav
train,2,not_gunshot,159750-8-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/159750-8-0-4.wav
train,4,not_gunshot,159751-8-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/159751-8-0-5.wav
train,1,not_gunshot,150341-3-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/150341-3-1-0.wav
train,3,not_gunshot,90014-8-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/90014-8-0-4.wav
train,8,not_gunshot,68080-7-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/68080-7-0-7.wav
train,2,not_gunshot,152908-5-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/152908-5-0-3.wav
train,5,not_gunshot,164344-9-0-26.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/164344-9-0-26.wav
train,6,not_gunshot,36902-3-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/36902-3-2-0.wav
train,2,not_gunshot,22347-3-1-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/22347-3-1-1.wav
train,1,not_gunshot,125791-3-0-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/125791-3-0-13.wav
train,6,not_gunshot,78651-5-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/78651-5-0-10.wav
train,1,not_gunshot,108362-2-0-29.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/108362-2-0-29.wav
train,3,not_gunshot,94636-8-0-11.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/94636-8-0-11.wav
train,4,not_gunshot,61790-9-1-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/61790-9-1-1.wav
train,1,not_gunshot,176787-5-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/176787-5-0-2.wav
train,3,not_gunshot,98681-9-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/98681-9-0-6.wav
train,2,not_gunshot,147926-0-0-34.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/147926-0-0-34.wav
train,2,not_gunshot,113201-5-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/113201-5-0-6.wav
train,4,not_gunshot,155320-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/155320-3-0-0.wav
train,2,not_gunshot,96920-9-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/96920-9-0-2.wav
train,8,not_gunshot,148632-8-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/148632-8-0-2.wav
train,6,not_gunshot,166931-4-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/166931-4-4-0.wav
train,5,not_gunshot,104998-7-10-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104998-7-10-1.wav
train,5,not_gunshot,104998-7-16-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104998-7-16-0.wav
train,4,not_gunshot,144007-5-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/144007-5-0-10.wav
train,4,not_gunshot,192382-2-0-66.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/192382-2-0-66.wav
train,3,not_gunshot,159761-0-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/159761-0-0-5.wav
train,2,not_gunshot,74507-0-0-28.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/74507-0-0-28.wav
train,1,not_gunshot,166268-3-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/166268-3-1-0.wav
train,2,not_gunshot,96475-9-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/96475-9-0-0.wav
train,5,not_gunshot,85569-0-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/85569-0-0-6.wav
train,4,not_gunshot,156868-8-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/156868-8-4-0.wav
train,2,not_gunshot,203929-7-3-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/203929-7-3-10.wav
train,1,not_gunshot,31840-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/31840-3-0-0.wav
train,4,not_gunshot,24347-8-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/24347-8-0-4.wav
train,3,not_gunshot,125523-3-0-11.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/125523-3-0-11.wav
train,4,not_gunshot,22883-7-10-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/22883-7-10-0.wav
train,2,not_gunshot,147926-0-0-54.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/147926-0-0-54.wav
train,6,not_gunshot,24364-4-0-11.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/24364-4-0-11.wav
